Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      5.68     0.00       38     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const* const&)
  0.00      5.68     0.00       37     0.00     0.00  Chunk const& std::forward<Chunk const&>(std::remove_reference<Chunk const&>::type&)
  0.00      5.68     0.00       36     0.00     0.00  Matrix_MultiplyMatrix(LL3D_Matrix4x4&, LL3D_Matrix4x4&)
  0.00      5.68     0.00       33     0.00     0.00  __gnu_cxx::new_allocator<MC_Button>::max_size() const
  0.00      5.68     0.00       32     0.00     0.00  __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >::__normal_iterator(SubChunk const* const&)
  0.00      5.68     0.00       32     0.00     0.00  __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >::base() const
  0.00      5.68     0.00       32     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      5.68     0.00       32     0.00     0.00  void std::_Destroy_aux<true>::__destroy<SubChunk*>(SubChunk*, SubChunk*)
  0.00      5.68     0.00       32     0.00     0.00  std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_M_allocate(unsigned long)
  0.00      5.68     0.00       32     0.00     0.00  std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl::~_Vector_impl()
  0.00      5.68     0.00       32     0.00     0.00  std::_Vector_base<SubChunk, std::allocator<SubChunk> >::~_Vector_base()
  0.00      5.68     0.00       32     0.00     0.00  std::vector<SubChunk, std::allocator<SubChunk> >::~vector()
  0.00      5.68     0.00       32     0.00     0.00  __gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > > std::__miter_base<__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > > >(__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >)
  0.00      5.68     0.00       32     0.00     0.00  SubChunk const* std::__niter_base<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >(__gnu_cxx::__normal_iterator<SubChunk const*, std::vector<SubChunk, std::allocator<SubChunk> > >)
  0.00      5.68     0.00       32     0.00     0.00  SubChunk* std::__niter_wrap<SubChunk*>(SubChunk* const&, SubChunk*)
  0.00      5.68     0.00       32     0.00     0.00  void std::_Destroy<SubChunk*>(SubChunk*, SubChunk*)
  0.00      5.68     0.00       32     0.00     0.00  void std::_Destroy<SubChunk*, SubChunk>(SubChunk*, SubChunk*, std::allocator<SubChunk>&)
  0.00      5.68     0.00       31     0.00     0.00  Chunk::~Chunk()
  0.00      5.68     0.00       30     0.00     0.00  Chunk* std::__niter_base<Chunk*>(Chunk*)
  0.00      5.68     0.00       30     0.00     0.00  std::remove_reference<std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&>::type&& std::move<std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&>(std::_Vector_base<SubChunk, std::allocator<SubChunk> >::_Vector_impl&)
  0.00      5.68     0.00       30     0.00     0.00  Chunk&& std::forward<Chunk>(std::remove_reference<Chunk>::type&)
  0.00      5.68     0.00       29     0.00     0.00  std::_Vector_base<MC_Button, std::allocator<MC_Button> >::_M_get_Tp_allocator()
  0.00      5.68     0.00       28     0.00     0.00  std::vector<LL3D_Triangle, std::allocator<LL3D_Triangle> >::_M_erase_at_end(LL3D_Triangle*)
  0.00      5.68     0.00       28     0.00     0.00  std::vector<LL3D_Triangle, std::allocator<LL3D_Triangle> >::clear()
  0.00      5.68     0.00       27     0.00     0.19  MC_GameLoop()
  0.00      5.68     0.00       27     0.00     0.00  MC_UpdateInput()
  0.00      5.68     0.00       27     0.00     0.00  MK2D_BlitMem2Mem(unsigned char*, int, int, unsigned char*, int, int, int, int)
  0.00      5.68     0.00       27     0.00     0.00  MK2D_KeyReleased()
  0.00      5.68     0.00       27     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<LL3D_Triangle> >::~new_allocator()
  0.00      5.68     0.00       27     0.00     0.00  std::allocator<std::_List_node<LL3D_Triangle> >::allocator()
  0.00      5.68     0.00       27     0.00     0.00  std::allocator<std::_List_node<LL3D_Triangle> >::~allocator()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::_List_base<LL3D_Triangle, std::allocator<LL3D_Triangle> >::_List_impl::_List_impl()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::_List_base<LL3D_Triangle, std::allocator<LL3D_Triangle> >::_List_impl::~_List_impl()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::_List_base<LL3D_Triangle, std::allocator<LL3D_Triangle> >::_M_clear()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::_List_base<LL3D_Triangle, std::allocator<LL3D_Triangle> >::_List_base()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::_List_base<LL3D_Triangle, std::allocator<LL3D_Triangle> >::~_List_base()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::list<LL3D_Triangle, std::allocator<LL3D_Triangle> >::list()
  0.00      5.68     0.00       27     0.00     0.00  std::__cxx11::list<LL3D_Triangle, std::allocator<LL3D_Triangle> >::~list()
  0.00      5.68     0.00       27     0.00     0.00  std::__detail::_List_node_header::_M_init()
  0.00      5.68     0.00       27     0.00     0.00  std::__detail::_List_node_header::_List_node_header()
  0.00      5.68     0.00       25     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const
  0.00      5.68     0.00       23     0.00     0.00  MC_Button::MC_Button(MC_Button&&)
  0.00      5.68     0.00       23     0.00     0.00  void __gnu_cxx::new_allocator<MC_Button>::destroy<MC_Button>(MC_Button*)
  0.00      5.68     0.00       23     0.00     0.00  void __gnu_cxx::new_allocator<MC_Button>::construct<MC_Button, MC_Button>(MC_Button*, MC_Button&&)
  0.00      5.68     0.00       23     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&&)
  0.00      5.68     0.00       23     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data&&)
  0.00      5.68     0.00       23     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  0.00      5.68     0.00       23     0.00     0.00  void std::allocator_traits<std::allocator<MC_Button> >::destroy<MC_Button>(std::allocator<MC_Button>&, MC_Button*)
  0.00      5.68     0.00       23     0.00     0.00  void std::allocator_traits<std::allocator<MC_Button> >::construct<MC_Button, MC_Button>(std::allocator<MC_Button>&, MC_Button*, MC_Button&&)
  0.00      5.68     0.00       23     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&)
  0.00      5.68     0.00       23     0.00     0.00  void std::__relocate_object_a<MC_Button, MC_Button, std::allocator<MC_Button> >(MC_Button*, MC_Button*, std::allocator<MC_Button>&)
  0.00      5.68     0.00       23     0.00     0.00  std::remove_reference<MC_Button&>::type&& std::move<MC_Button&>(MC_Button&)
  0.00      5.68     0.00       22     0.00     0.00  MC_Button::AddValue(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      5.68     0.00       22     0.00     0.00  void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      5.68     0.00       22     0.00     0.00  __gnu_cxx::__normal_iterator<MC_Button*, std::vector<MC_Button, std::allocator<MC_Button> > >::__normal_iterator(MC_Button* const&)
  0.00      5.68     0.00       22     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++()
  0.00      5.68     0.00       22     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const
  0.00      5.68     0.00       22     0.00     0.00  std::_Vector_base<MC_Button, std::allocator<MC_Button> >::_M_get_Tp_allocator() const
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::max_size() const
  0.00      5.68     0.00       22     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long)
  0.00      5.68     0.00       22     0.00     0.00  std::allocator_traits<std::allocator<MC_Button> >::max_size(std::allocator<MC_Button> const&)
  0.00      5.68     0.00       22     0.00     0.00  void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::_S_max_size(std::allocator<MC_Button> const&)
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::_S_relocate(MC_Button*, MC_Button*, MC_Button*, std::allocator<MC_Button>&)
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::_S_do_relocate(MC_Button*, MC_Button*, MC_Button*, std::allocator<MC_Button>&, std::integral_constant<bool, true>)
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::_S_use_relocate()
  0.00      5.68     0.00       22     0.00     0.00  std::vector<MC_Button, std::allocator<MC_Button> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  0.00      5.68     0.00       22     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      5.68     0.00       22     0.00     0.00  void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      5.68     0.00       22     0.00     0.00  MC_Button* std::__relocate_a<MC_Button*, MC_Button*, std::allocator<MC_Button> >(MC_Button*, MC_Button*, MC_Button*, std::allocator<MC_Button>&)
  0.00      5.68     0.00       22     0.00     0.00  MC_Button* std::__relocate_a_1<MC_Button*, MC_Button*, std::allocator<MC_Button> >(MC_Button*, MC_Button*, MC_Button*, std::allocator<MC_Button>&)
  0.00      5.68     0.00       21     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      5.68     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Chunk*, std::vector<Chunk, std::allocator<Chunk> > >::base() const
  0.00      5.68     0.00       19     0.00     0.00  MC_Menu::AddButton(MC_Button&)
  0.00      5.68     0.00       19     0.00     0.00  MC_Button::Setup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, int, int, bool, MC_Menu*, void (*)())
  0.00      5.68     0.00       19     0.00     0.00  MC_Button::MC_Button(MC_Button const&)
  0.00      5.68     0.00       19     0.00     0.00  void __gnu_cxx::new_allocator<MC_Button>::construct<MC_Button, MC_Button const&>(MC_Button*, MC_Button const&)
  0.00      5.68     0.00       19     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_S_select_on_copy(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      5.68     0.00       19     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const
  0.00      5.68     0.00       19     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const
  0.00      5.68     0.00       19     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      5.68     0.00       19     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long)
  0.00      5.68     0.00       19     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
